[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status,in plane position,out plane position
3785255400.240000,0,1,300.007,300.000,40.544,3.160,0,0,300.000,300.000,6.870,50.880,1,90.015547,-21.979648
3785255430.240000,0,1,299.997,300.002,40.552,3.161,0,0,300.000,300.000,6.880,50.960,1,90.015279,-21.979648
3785255460.240000,0,1,299.995,300.003,40.561,3.161,0,0,300.000,300.000,7.050,50.810,1,90.015145,-21.979648
3785255490.240000,0,1,300.004,300.002,40.570,3.162,0,0,300.000,300.000,6.920,50.730,1,90.015010,-21.979648
3785255520.240000,0,1,300.000,300.001,40.579,3.160,0,0,300.000,300.000,6.820,50.700,1,90.015010,-21.979648
3785255550.240000,0,1,299.992,300.003,40.588,3.161,0,0,300.000,300.000,6.990,50.620,1,90.014742,-21.979648
3785255580.240000,0,1,300.003,300.005,40.596,3.160,0,0,300.000,300.000,6.990,50.620,1,90.015145,-21.979648
3785255610.240000,0,1,300.004,300.001,40.603,3.160,0,0,300.000,300.000,6.800,50.660,1,90.014608,-21.979648
3785255640.240000,0,1,299.995,300.005,40.610,3.161,0,0,300.000,300.000,6.900,50.590,1,90.015010,-21.979648
3785255670.240000,0,1,300.000,300.002,40.616,3.163,0,0,300.000,300.000,7.000,50.400,1,90.014742,-21.979648
3785255700.240000,0,1,300.006,300.003,40.623,3.161,0,0,300.000,300.000,6.830,50.440,1,90.014742,-21.979648
3785255730.240000,0,1,299.995,300.004,40.631,3.162,0,0,300.000,300.000,6.830,50.330,1,90.014473,-21.979648
3785255760.240000,0,1,299.996,300.002,40.639,3.162,0,0,300.000,300.000,6.950,50.290,1,90.014742,-21.979648
3785255790.240000,0,1,300.006,300.002,40.647,3.162,0,0,300.000,300.000,6.860,50.260,1,90.015010,-21.979648
3785255820.240000,0,1,299.999,300.005,40.656,3.163,0,0,300.000,300.000,6.780,50.290,1,90.014071,-21.979648
3785255850.240000,0,1,299.995,300.003,40.664,3.162,0,0,300.000,300.000,6.910,50.110,1,90.014473,-21.979648
3785255880.240000,0,1,300.003,300.002,40.670,3.162,0,0,300.000,300.000,6.880,50.180,1,90.014742,-21.979648
3785255910.240000,0,1,300.003,300.001,40.676,3.163,0,0,300.000,300.000,6.750,50.110,1,90.014742,-21.979648
3785255940.240000,0,1,299.994,299.999,40.682,3.162,0,0,300.000,300.000,6.830,50.000,1,90.015010,-21.979648
3785255970.240000,0,1,299.999,300.000,40.689,3.163,0,0,300.000,300.000,6.900,50.070,1,90.014473,-21.979648
3785256000.240000,0,1,300.005,300.002,40.695,3.162,0,0,300.000,300.000,6.780,50.040,1,90.014473,-21.979648
3785256030.240000,0,1,299.995,300.000,40.702,3.161,0,0,300.000,300.000,6.800,49.890,1,90.014608,-21.979648
3785256060.240000,0,1,299.999,300.005,40.709,3.163,0,0,300.000,300.000,6.880,49.820,1,90.014608,-21.979648
3785256090.240000,0,1,300.004,300.002,40.717,3.162,0,0,300.000,300.000,6.780,49.820,1,90.014608,-21.979648
3785256120.240000,0,1,299.999,300.004,40.725,3.161,0,0,300.000,300.000,6.780,49.740,1,90.014742,-21.979648
3785256150.240000,0,1,299.996,300.001,40.731,3.162,0,0,300.000,300.000,6.860,49.710,1,90.014608,-21.979648
3785256180.240000,0,1,300.000,300.001,40.736,3.163,0,0,300.000,300.000,6.800,49.630,1,90.014339,-21.979648
3785256210.240000,0,1,300.001,300.003,40.742,3.163,0,0,300.000,300.000,6.740,49.630,1,90.014608,-21.979648
3785256240.240000,0,1,299.996,300.000,40.748,3.162,0,0,300.000,300.000,6.790,49.560,1,90.014339,-21.979648
3785256270.240000,0,1,299.999,300.002,40.754,3.163,0,0,300.000,300.000,6.830,49.520,1,90.014608,-21.979648
3785256300.240000,0,1,300.005,300.003,40.762,3.162,0,0,300.000,300.000,6.710,49.450,1,90.014742,-21.979648
3785256330.240000,0,1,299.996,300.000,40.769,3.163,0,0,300.000,300.000,6.750,49.450,1,90.014608,-21.979648
3785256360.240000,0,1,299.998,300.002,40.777,3.162,0,0,300.000,300.000,6.860,49.380,1,90.014742,-21.979648
3785256390.240000,0,1,300.004,300.001,40.785,3.163,0,0,300.000,300.000,6.700,49.450,1,90.014608,-21.979648
3785256420.240000,0,1,299.998,300.003,40.792,3.163,0,0,300.000,300.000,6.740,49.340,1,90.014742,-21.979648
3785256450.240000,0,1,299.999,300.004,40.798,3.164,0,0,300.000,300.000,6.820,49.300,1,90.014205,-21.979648
3785256480.240000,0,1,300.002,300.003,40.806,3.163,0,0,300.000,300.000,6.750,49.230,1,90.014205,-21.979648
3785256510.240000,0,1,299.999,300.001,40.812,3.165,0,0,300.000,300.000,6.740,49.300,1,90.014339,-21.979648
3785256540.240000,0,1,299.996,300.001,40.819,3.164,0,0,300.000,300.000,6.740,49.160,1,90.014205,-21.979648
3785256570.240000,0,1,300.000,300.005,40.827,3.164,0,0,300.000,300.000,6.770,49.120,1,90.014339,-21.979648
3785256600.240000,0,1,300.000,300.003,40.835,3.165,0,0,300.000,300.000,6.700,49.160,1,90.014473,-21.979648
3785256630.240000,0,1,299.999,300.001,40.843,3.165,0,0,300.000,300.000,6.750,49.050,1,90.014473,-21.979648
3785256660.240000,0,1,300.002,300.001,40.851,3.165,0,0,300.000,300.000,6.750,49.120,1,90.014608,-21.979648
3785256690.240000,0,1,300.000,300.000,40.858,3.165,0,0,300.000,300.000,6.680,48.940,1,90.014876,-21.979648
3785256720.240000,0,1,299.999,300.003,40.864,3.165,0,0,300.000,300.000,6.730,48.910,1,90.014876,-21.979648
3785256750.240000,0,1,300.001,300.002,40.871,3.166,0,0,300.000,300.000,6.730,49.010,1,90.014742,-21.979648
3785256780.240000,0,1,300.002,299.999,40.877,3.166,0,0,300.000,300.000,6.650,48.830,1,90.014473,-21.979648
3785256810.240000,0,1,299.998,300.002,40.884,3.164,0,0,300.000,300.000,6.690,48.760,1,90.014205,-21.979648
3785256840.240000,0,1,300.001,300.002,40.891,3.165,0,0,300.000,300.000,6.750,48.800,1,90.014473,-21.979648
3785256870.240000,0,1,300.002,300.002,40.898,3.164,0,0,300.000,300.000,6.680,48.720,1,90.014742,-21.979648
3785256900.240000,0,1,299.999,300.004,40.905,3.165,0,0,300.000,300.000,6.660,48.690,1,90.014608,-21.979648
3785256930.240000,0,1,299.995,299.998,40.912,3.164,0,0,300.000,300.000,6.710,48.720,1,90.014742,-21.979648
3785256960.240000,0,1,300.002,300.002,40.918,3.164,0,0,300.000,300.000,6.700,48.580,1,90.014473,-21.979648
3785256990.240000,0,1,300.001,300.002,40.921,3.165,0,0,300.000,300.000,6.650,48.720,1,90.014742,-21.979648
3785257020.240000,0,1,299.999,300.001,40.926,3.166,0,0,300.000,300.000,6.650,48.620,1,90.014608,-21.979648
3785257050.240000,0,1,299.997,300.002,40.930,3.165,0,0,300.000,300.000,6.700,48.620,1,90.014071,-21.979648
3785257080.240000,0,1,300.003,300.000,40.936,3.165,0,0,300.000,300.000,6.650,48.650,1,90.014473,-21.979648
3785257110.240000,0,1,299.998,300.003,40.943,3.164,0,0,300.000,300.000,6.610,48.220,1,90.014608,-21.979648
3785257140.240000,0,1,299.998,300.003,40.949,3.164,0,0,300.000,300.000,6.710,48.400,1,90.014608,-21.979648
3785257170.240000,0,1,300.004,300.000,40.957,3.164,0,0,300.000,300.000,6.680,48.470,1,90.014473,-21.979648
3785257200.240000,0,1,300.001,300.001,40.964,3.165,0,0,300.000,300.000,6.570,48.360,1,90.014473,-21.979648
3785257230.240000,0,1,299.995,300.002,40.969,3.165,0,0,300.000,300.000,6.700,48.290,1,90.014339,-21.979648
3785257260.240000,0,1,300.001,300.001,40.973,3.166,0,0,300.000,300.000,6.700,48.290,1,90.014339,-21.979648
3785257290.240000,0,1,300.004,300.001,40.979,3.166,0,0,300.000,300.000,6.550,48.260,1,90.014205,-21.979648
3785257320.240000,0,1,299.996,299.999,40.983,3.166,0,0,300.000,300.000,6.610,48.180,1,90.014339,-21.979648
3785257350.240000,0,1,300.001,300.001,40.989,3.165,0,0,300.000,300.000,6.690,48.220,1,90.013937,-21.979648
3785257380.240000,0,1,300.003,300.004,40.996,3.166,0,0,300.000,300.000,6.610,48.150,1,90.014339,-21.979648
3785257410.240000,0,1,299.997,300.001,41.003,3.166,0,0,300.000,300.000,6.560,48.110,1,90.014339,-21.979648
3785257440.240000,0,1,299.995,299.999,41.010,3.165,0,0,300.000,300.000,6.650,48.080,1,90.014608,-21.979648
3785257470.240000,0,1,300.002,299.999,41.018,3.166,0,0,300.000,300.000,6.600,48.080,1,90.014876,-21.979648
3785257500.240000,0,1,300.001,300.002,41.025,3.165,0,0,300.000,300.000,6.600,48.000,1,90.014742,-21.979648
3785257530.240000,0,1,299.998,300.002,41.030,3.165,0,0,300.000,300.000,6.610,48.110,1,90.014742,-21.979648
3785257560.240000,0,1,300.000,300.000,41.035,3.166,0,0,300.000,300.000,6.620,47.970,1,90.014742,-21.979648
3785257590.240000,0,1,300.002,300.001,41.040,3.167,0,0,300.000,300.000,6.570,47.970,1,90.014742,-21.979648
3785257620.240000,0,1,300.000,300.001,41.047,3.167,0,0,300.000,300.000,6.570,48.000,1,90.014473,-21.979648
3785257650.240000,0,1,299.999,300.002,41.054,3.166,0,0,300.000,300.000,6.610,47.860,1,90.014339,-21.979648
3785257680.240000,0,1,300.000,300.000,41.061,3.167,0,0,300.000,300.000,6.590,47.790,1,90.013937,-21.979648
3785257710.240000,0,1,300.001,300.002,41.068,3.167,0,0,300.000,300.000,6.590,47.860,1,90.014205,-21.979648
3785257740.240000,0,1,299.999,300.000,41.075,3.167,0,0,300.000,300.000,6.560,47.750,1,90.013668,-21.979648
3785257770.240000,0,1,300.000,300.001,41.081,3.167,0,0,300.000,300.000,6.610,47.750,1,90.013534,-21.979648
3785257800.240000,0,1,300.002,300.000,41.087,3.167,0,0,300.000,300.000,6.540,47.750,1,90.013937,-21.979648
3785257830.240000,0,1,299.999,300.002,41.092,3.167,0,0,300.000,300.000,6.560,47.720,1,90.014205,-21.979648
3785257860.240000,0,1,299.998,300.002,41.096,3.168,0,0,300.000,300.000,6.610,47.650,1,90.014071,-21.979648
3785257890.240000,0,1,300.004,300.000,41.101,3.167,0,0,300.000,300.000,6.540,47.680,1,90.013668,-21.979648
3785257920.240000,0,1,299.998,299.999,41.107,3.167,0,0,300.000,300.000,6.520,47.680,1,90.013937,-21.979648
3785257950.240000,0,1,300.000,300.004,41.114,3.166,0,0,300.000,300.000,6.590,47.570,1,90.013534,-21.979648
3785257980.240000,0,1,300.001,300.004,41.120,3.167,0,0,300.000,300.000,6.590,47.610,1,90.013534,-21.979648
3785258010.240000,0,1,300.001,300.002,41.125,3.167,0,0,300.000,300.000,6.540,47.540,1,90.013668,-21.979648
3785258040.240000,0,1,299.998,300.002,41.131,3.168,0,0,300.000,300.000,6.570,47.470,1,90.013937,-21.979648
3785258070.240000,0,1,300.002,299.999,41.135,3.167,0,0,300.000,300.000,6.550,47.470,1,90.013534,-21.979648
3785258100.240000,0,1,300.000,300.002,41.141,3.166,0,0,300.000,300.000,6.520,47.470,1,90.013668,-21.979648
3785258130.240000,0,1,299.996,300.000,41.145,3.167,0,0,300.000,300.000,6.560,47.400,1,90.013400,-21.979648
3785258160.240000,0,1,299.999,299.999,41.150,3.165,0,0,300.000,300.000,6.540,47.430,1,90.013668,-21.979648
3785258190.240000,0,1,299.999,299.999,41.155,3.166,0,0,300.000,300.000,6.500,47.430,1,90.013265,-21.979648
3785258220.240000,0,1,299.997,300.001,41.162,3.166,0,0,300.000,300.000,6.550,47.320,1,90.013534,-21.979648
3785258250.240000,0,1,299.998,300.000,41.167,3.166,0,0,300.000,300.000,6.550,47.290,1,90.014071,-21.979648
3785258280.240000,0,1,300.001,300.001,41.174,3.166,0,0,300.000,300.000,6.500,47.290,1,90.014339,-21.979648
3785258310.240000,0,1,299.998,300.002,41.179,3.166,0,0,300.000,300.000,6.500,47.250,1,90.014205,-21.979648
3785258340.240000,0,1,299.998,300.000,41.184,3.167,0,0,300.000,300.000,6.550,47.220,1,90.013802,-21.979648
3785258370.240000,0,1,300.001,300.000,41.188,3.167,0,0,300.000,300.000,6.480,47.180,1,90.013802,-21.979648
3785258400.240000,0,1,299.999,300.001,41.192,3.169,0,0,300.000,300.000,6.460,47.180,1,90.014205,-21.979648
3785258430.240000,0,1,300.000,300.001,41.199,3.167,0,0,300.000,300.000,6.550,47.150,1,90.014071,-21.979648
3785258460.240000,0,1,300.001,300.002,41.204,3.168,0,0,300.000,300.000,6.520,47.180,1,90.014071,-21.979648
3785258490.240000,0,1,300.002,300.003,41.211,3.167,0,0,300.000,300.000,6.470,47.180,1,90.013937,-21.979648
3785258520.240000,0,1,299.998,299.999,41.218,3.168,0,0,300.000,300.000,6.500,47.070,1,90.013668,-21.979648
3785258550.240000,0,1,299.999,299.999,41.224,3.168,0,0,300.000,300.000,6.500,47.070,1,90.013668,-21.979648
3785258580.240000,0,1,300.002,300.002,41.229,3.168,0,0,300.000,300.000,6.480,47.040,1,90.013937,-21.979648
3785258610.240000,0,1,299.997,300.001,41.234,3.169,0,0,300.000,300.000,6.500,47.000,1,90.013802,-21.979648
3785258640.240000,0,1,300.000,300.002,41.238,3.170,0,0,300.000,300.000,6.510,47.040,1,90.013802,-21.979648
3785258670.240000,0,1,300.002,300.001,41.244,3.168,0,0,300.000,300.000,6.460,47.000,1,90.013668,-21.979648
3785258700.240000,0,1,300.000,300.000,41.251,3.168,0,0,300.000,300.000,6.470,47.000,1,90.013534,-21.979648
3785258730.240000,0,1,299.996,300.000,41.257,3.168,0,0,300.000,300.000,6.520,46.900,1,90.013400,-21.979648
3785258760.240000,0,1,300.001,300.000,41.265,3.169,0,0,300.000,300.000,6.500,47.040,1,90.013131,-21.979648
3785258790.240000,0,1,299.999,300.002,41.271,3.170,0,0,300.000,300.000,6.450,46.860,1,90.013131,-21.979648
3785258820.240000,0,1,300.000,300.002,41.276,3.169,0,0,300.000,300.000,6.470,46.610,1,90.013131,-21.979648
3785258850.240000,0,1,300.000,300.000,41.280,3.169,0,0,300.000,300.000,6.460,46.830,1,90.013802,-21.979648
3785258880.240000,0,1,299.999,300.000,41.284,3.169,0,0,300.000,300.000,6.480,46.860,1,90.013534,-21.979648
3785258910.240000,0,1,300.001,300.000,41.287,3.168,0,0,300.000,300.000,6.460,46.900,1,90.013802,-21.979648
3785258940.240000,0,1,300.001,300.001,41.292,3.168,0,0,300.000,300.000,6.450,46.760,1,90.013131,-21.979648
3785258970.240000,0,1,299.999,300.001,41.297,3.168,0,0,300.000,300.000,6.470,46.720,1,90.013937,-21.979648
3785259000.240000,0,1,300.003,300.004,41.302,3.168,0,0,300.000,300.000,6.430,46.760,1,90.013802,-21.979648
3785259030.240000,0,1,300.000,300.002,41.308,3.168,0,0,300.000,300.000,6.400,46.680,1,90.013534,-21.979648
3785259060.240000,0,1,299.999,300.001,41.313,3.169,0,0,300.000,300.000,6.450,46.650,1,90.014339,-21.979648
3785259090.240000,0,1,300.004,300.001,41.315,3.169,0,0,300.000,300.000,6.470,46.760,1,90.013668,-21.979648
3785259120.240000,0,1,300.001,300.001,41.320,3.168,0,0,300.000,300.000,6.420,46.650,1,90.013534,-21.979648
3785259150.240000,0,1,299.997,300.003,41.322,3.169,0,0,300.000,300.000,6.420,46.580,1,90.013534,-21.979648
3785259180.240000,0,1,299.999,299.998,41.326,3.168,0,0,300.000,300.000,6.460,46.610,1,90.013937,-21.979648
3785259210.240000,0,1,300.004,300.000,41.331,3.168,0,0,300.000,300.000,6.420,46.580,1,90.013400,-21.979648
3785259240.240000,0,1,299.996,300.002,41.336,3.168,0,0,300.000,300.000,6.410,46.470,1,90.013802,-21.979648
3785259270.240000,0,1,299.997,300.002,41.342,3.169,0,0,300.000,300.000,6.500,46.470,1,90.013668,-21.979648
3785259300.240000,0,1,300.005,300.002,41.347,3.169,0,0,300.000,300.000,6.410,46.510,1,90.013534,-21.979648
3785259330.240000,0,1,299.999,300.003,41.352,3.170,0,0,300.000,300.000,6.410,46.610,1,90.013668,-21.979648
3785259360.240000,0,1,300.000,300.002,41.355,3.170,0,0,300.000,300.000,6.460,46.510,1,90.013668,-21.979648
3785259390.240000,0,1,300.000,300.001,41.360,3.170,0,0,300.000,300.000,6.410,46.440,1,90.013400,-21.979648
3785259420.240000,0,1,300.000,300.000,41.365,3.170,0,0,300.000,300.000,6.410,46.510,1,90.013534,-21.979648
3785259450.240000,0,1,299.999,300.002,41.371,3.170,0,0,300.000,300.000,6.400,46.370,1,90.013937,-21.979648
3785259480.240000,0,1,299.998,300.000,41.377,3.170,0,0,300.000,300.000,6.420,46.470,1,90.013400,-21.979648
3785259510.240000,0,1,300.002,299.999,41.383,3.170,0,0,300.000,300.000,6.370,46.330,1,90.012863,-21.979648
3785259540.240000,0,1,300.000,300.003,41.389,3.170,0,0,300.000,300.000,6.380,46.330,1,90.013131,-21.979648
3785259570.240000,0,1,299.998,300.000,41.394,3.170,0,0,300.000,300.000,6.470,46.400,1,90.013265,-21.979648
3785259600.240000,0,1,300.003,300.002,41.398,3.170,0,0,300.000,300.000,6.400,46.300,1,90.013131,-21.979648
3785259630.240000,0,1,300.000,300.000,41.401,3.170,0,0,300.000,300.000,6.360,46.330,1,90.012997,-21.979648
3785259660.240000,0,1,299.997,300.004,41.406,3.171,0,0,300.000,300.000,6.420,46.260,1,90.012594,-21.979648
3785259690.240000,0,1,300.000,299.999,41.411,3.171,0,0,300.000,300.000,6.410,46.330,1,90.012460,-21.979648
3785259720.240000,0,1,300.000,299.999,41.417,3.170,0,0,300.000,300.000,6.370,46.230,1,90.012594,-21.979648
3785259750.240000,0,1,300.000,300.000,41.423,3.170,0,0,300.000,300.000,6.410,46.150,1,90.012326,-21.979648
3785259780.240000,0,1,300.001,299.999,41.428,3.171,0,0,300.000,300.000,6.420,46.230,1,90.011923,-21.979648
3785259810.240000,0,1,300.000,300.001,41.434,3.171,0,0,300.000,300.000,6.380,46.190,1,90.011923,-21.979648
3785259840.240000,0,1,300.000,300.002,41.437,3.171,0,0,300.000,300.000,6.410,46.150,1,90.012460,-21.979648
3785259870.240000,0,1,300.000,300.000,41.440,3.172,0,0,300.000,300.000,6.410,46.190,1,90.011923,-21.979648
3785259900.240000,0,1,300.002,300.002,41.444,3.171,0,0,300.000,300.000,6.370,46.080,1,90.012460,-21.979648
3785259930.240000,0,1,300.001,300.000,41.448,3.170,0,0,300.000,300.000,6.380,46.080,1,90.012460,-21.979648
3785259960.240000,0,1,300.000,300.002,41.454,3.170,0,0,300.000,300.000,6.380,46.080,1,90.012997,-21.979648
3785259990.240000,0,1,300.002,300.002,41.458,3.171,0,0,300.000,300.000,6.380,46.150,1,90.012728,-21.979648
3785260020.240000,0,1,300.001,300.003,41.463,3.171,0,0,300.000,300.000,6.320,46.120,1,90.013131,-21.979648
3785260050.240000,0,1,299.999,299.998,41.468,3.170,0,0,300.000,300.000,6.400,46.080,1,90.012997,-21.979648
3785260080.240000,0,1,299.999,300.000,41.472,3.170,0,0,300.000,300.000,6.370,45.980,1,90.013265,-21.979648
3785260110.240000,0,1,300.000,300.001,41.475,3.171,0,0,300.000,300.000,6.370,46.050,1,90.013534,-21.979648
3785260140.240000,0,1,300.000,300.000,41.479,3.170,0,0,300.000,300.000,6.320,45.980,1,90.013802,-21.979648
3785260170.240000,0,1,299.997,300.001,41.483,3.171,0,0,300.000,300.000,6.420,46.050,1,90.013802,-21.979648
3785260200.240000,0,1,300.000,300.001,41.487,3.171,0,0,300.000,300.000,6.380,46.050,1,90.013534,-21.979648
3785260230.240000,0,1,300.002,300.003,41.492,3.171,0,0,300.000,300.000,6.320,46.010,1,90.013668,-21.979648
3785260260.240000,0,1,299.996,299.999,41.497,3.170,0,0,300.000,300.000,6.350,45.980,1,90.013802,-21.979648
3785260290.240000,0,1,299.998,300.001,41.503,3.171,0,0,300.000,300.000,6.410,45.870,1,90.013802,-21.979648
3785260320.240000,0,1,300.004,299.999,41.507,3.171,0,0,300.000,300.000,6.350,45.910,1,90.013937,-21.979648
3785260350.240000,0,1,300.001,300.003,41.511,3.171,0,0,300.000,300.000,6.360,45.870,1,90.014071,-21.979648
3785260380.240000,0,1,299.998,300.001,41.514,3.172,0,0,300.000,300.000,6.360,45.870,1,90.013668,-21.979648
3785260410.240000,0,1,300.002,300.003,41.518,3.171,0,0,300.000,300.000,6.400,45.800,1,90.013668,-21.979648
3785260440.240000,0,1,300.000,300.000,41.523,3.170,0,0,300.000,300.000,6.310,45.910,1,90.013937,-21.979648
3785260470.240000,0,1,299.999,300.000,41.528,3.171,0,0,300.000,300.000,6.330,45.770,1,90.013802,-21.979648
3785260500.240000,0,1,300.001,299.999,41.533,3.171,0,0,300.000,300.000,6.380,45.770,1,90.013668,-21.979648
3785260530.240000,0,1,300.000,300.001,41.539,3.172,0,0,300.000,300.000,6.330,45.840,1,90.013802,-21.979648
3785260560.240000,0,1,299.999,300.000,41.544,3.172,0,0,300.000,300.000,6.320,45.730,1,90.013534,-21.979648
3785260590.240000,0,1,299.999,300.001,41.547,3.173,0,0,300.000,300.000,6.350,45.840,1,90.013668,-21.979648
3785260620.240000,0,1,300.000,299.999,41.550,3.172,0,0,300.000,300.000,6.330,45.700,1,90.013668,-21.979648
3785260650.240000,0,1,300.000,300.001,41.554,3.173,0,0,300.000,300.000,6.330,45.730,1,90.013668,-21.979648
3785260680.240000,0,1,299.998,299.999,41.558,3.173,0,0,300.000,300.000,6.330,45.770,1,90.013668,-21.979648
3785260710.240000,0,1,300.000,300.000,41.564,3.173,0,0,300.000,300.000,6.350,45.630,1,90.013400,-21.979648
3785260740.240000,0,1,300.000,299.999,41.570,3.173,0,0,300.000,300.000,6.280,45.630,1,90.013668,-21.979648
3785260770.240000,0,1,300.000,300.001,41.576,3.172,0,0,300.000,300.000,6.360,45.630,1,90.013534,-21.979648
3785260800.240000,0,1,300.000,300.001,41.580,3.173,0,0,300.000,300.000,6.330,45.630,1,90.013668,-21.979648
3785260830.240000,0,1,300.001,299.998,41.584,3.172,0,0,300.000,300.000,6.310,45.350,1,90.013534,-21.979648
3785260860.240000,0,1,299.999,300.000,41.587,3.171,0,0,300.000,300.000,6.280,45.590,1,90.013131,-21.979648
3785260890.240000,0,1,299.999,300.001,41.590,3.173,0,0,300.000,300.000,6.330,45.590,1,90.013534,-21.979648
3785260920.240000,0,1,300.000,300.002,41.592,3.173,0,0,300.000,300.000,6.360,45.590,1,90.013534,-21.979648
3785260950.240000,0,1,300.000,300.003,41.597,3.172,0,0,300.000,300.000,6.320,45.520,1,90.013400,-21.979648
3785260980.240000,0,1,300.000,300.000,41.602,3.172,0,0,300.000,300.000,6.310,45.520,1,90.013400,-21.979648
3785261010.240000,0,1,300.000,300.001,41.605,3.172,0,0,300.000,300.000,6.260,45.490,1,90.013265,-21.979648
3785261040.240000,0,1,299.999,300.001,41.610,3.173,0,0,300.000,300.000,6.250,45.490,1,90.013265,-21.979648
3785261070.240000,0,1,299.997,300.000,41.614,3.172,0,0,300.000,300.000,6.320,45.490,1,90.013534,-21.979648
3785261100.240000,0,1,300.000,299.999,41.616,3.171,0,0,300.000,300.000,6.300,45.450,1,90.013668,-21.979648
3785261130.240000,0,1,300.000,300.002,41.618,3.172,0,0,300.000,300.000,6.300,45.520,1,90.013400,-21.979648
3785261160.240000,0,1,299.996,300.000,41.621,3.173,0,0,300.000,300.000,6.320,45.520,1,90.013534,-21.979648
3785261190.240000,0,1,300.001,299.999,41.624,3.172,0,0,300.000,300.000,6.310,45.420,1,90.013668,-21.979648
3785261220.240000,0,1,300.002,300.001,41.628,3.173,0,0,300.000,300.000,6.250,45.490,1,90.013400,-21.979648
3785261250.240000,0,1,299.999,300.001,41.632,3.171,0,0,300.000,300.000,6.310,45.420,1,90.013400,-21.979648
3785261280.240000,0,1,300.001,300.000,41.637,3.171,0,0,300.000,300.000,6.330,45.350,1,90.013668,-21.979648
3785261310.240000,0,1,300.002,300.000,41.640,3.172,0,0,300.000,300.000,6.200,45.490,1,90.013802,-21.979648
3785261340.240000,0,1,299.997,300.001,41.644,3.173,0,0,300.000,300.000,6.300,45.310,1,90.013534,-21.979648
3785261370.240000,0,1,299.998,300.000,41.647,3.173,0,0,300.000,300.000,6.330,45.350,1,90.013802,-21.979648
3785261400.240000,0,1,300.004,300.002,41.650,3.172,0,0,300.000,300.000,6.300,45.350,1,90.013534,-21.979648
3785261430.240000,0,1,300.000,300.002,41.652,3.173,0,0,300.000,300.000,6.260,45.280,1,90.013668,-21.979648
3785261460.240000,0,1,299.996,300.002,41.656,3.172,0,0,300.000,300.000,6.300,45.280,1,90.013131,-21.979648
3785261490.240000,0,1,300.002,299.999,41.662,3.171,0,0,300.000,300.000,6.310,45.240,1,90.013400,-21.979648
3785261520.240000,0,1,299.999,300.000,41.666,3.172,0,0,300.000,300.000,6.260,45.280,1,90.012997,-21.979648
3785261550.240000,0,1,299.997,300.002,41.670,3.174,0,0,300.000,300.000,6.310,45.240,1,90.013131,-21.979648
3785261580.240000,0,1,300.000,299.999,41.674,3.173,0,0,300.000,300.000,6.310,45.210,1,90.013131,-21.979648
3785261610.240000,0,1,300.001,299.999,41.677,3.174,0,0,300.000,300.000,6.250,45.280,1,90.012863,-21.979648
3785261640.240000,0,1,299.997,300.000,41.680,3.174,0,0,300.000,300.000,6.280,45.170,1,90.012997,-21.979648
3785261670.240000,0,1,300.000,300.001,41.681,3.174,0,0,300.000,300.000,6.310,45.170,1,90.012728,-21.979648
3785261700.240000,0,1,300.002,300.000,41.687,3.173,0,0,300.000,300.000,6.270,45.240,1,90.013131,-21.979648
3785261730.240000,0,1,299.999,300.002,41.691,3.173,0,0,300.000,300.000,6.280,45.240,1,90.012863,-21.979648
3785261760.240000,0,1,300.000,300.001,41.696,3.174,0,0,300.000,300.000,6.300,45.240,1,90.013131,-21.979648
3785261790.240000,0,1,299.999,300.000,41.700,3.174,0,0,300.000,300.000,6.270,45.140,1,90.013131,-21.979648
3785261820.240000,0,1,300.001,300.001,41.705,3.174,0,0,300.000,300.000,6.270,45.140,1,90.013265,-21.979648
3785261850.240000,0,1,299.997,300.000,41.708,3.174,0,0,300.000,300.000,6.280,45.170,1,90.013265,-21.979648
3785261880.240000,0,1,300.001,300.002,41.711,3.173,0,0,300.000,300.000,6.280,45.100,1,90.013265,-21.979648
3785261910.240000,0,1,300.000,299.998,41.712,3.174,0,0,300.000,300.000,6.230,45.210,1,90.013400,-21.979648
3785261940.240000,0,1,299.998,299.998,41.715,3.174,0,0,300.000,300.000,6.280,45.140,1,90.013400,-21.979648
3785261970.240000,0,1,300.000,300.003,41.718,3.174,0,0,300.000,300.000,6.300,45.100,1,90.013131,-21.979648
3785262000.240000,0,1,300.002,300.000,41.723,3.173,0,0,300.000,300.000,6.260,45.070,1,90.013265,-21.979648
3785262030.240000,0,1,300.000,300.000,41.726,3.173,0,0,300.000,300.000,6.250,45.070,1,90.013265,-21.979648
3785262060.240000,0,1,300.000,300.000,41.731,3.172,0,0,300.000,300.000,6.260,45.070,1,90.012997,-21.979648
3785262090.240000,0,1,299.999,300.000,41.733,3.173,0,0,300.000,300.000,6.260,45.000,1,90.013400,-21.979648
3785262120.240000,0,1,299.998,300.001,41.735,3.174,0,0,300.000,300.000,6.250,45.070,1,90.013400,-21.979648
