[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, 9T mag, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Field(Oe),Field Status,TempA(K),TempB(K),TempC(K),TempD(K),Ramp1,Ramp2,Setpoint1,Setpoint2,Output1(%),Output2(%),Temp Status,in plane position,out plane position
3785915419.409000,90000,1,12.000,11.998,36.680,3.100,0,0,12.000,12.000,0.150,0.890,1,-64.277123,-21.979648
3785915449.409000,90000,1,12.000,12.001,36.681,3.100,0,0,12.000,12.000,0.150,0.880,1,-64.698330,-21.979648
3785915479.409000,90000,1,12.000,12.010,36.683,3.101,0,0,12.000,12.000,0.150,0.850,1,-64.267324,-21.979648
3785915509.409000,90000,1,12.000,12.004,36.685,3.101,0,0,12.000,12.000,0.150,0.860,1,-62.567058,-21.979648
3785915539.409000,90000,1,12.000,12.000,36.685,3.101,0,0,12.000,12.000,0.150,0.890,1,-62.582897,-21.979648
3785915569.409000,90000,1,12.000,11.999,36.687,3.101,0,0,12.000,12.000,0.150,0.850,1,-58.261561,-21.979648
3785915599.409000,90000,1,12.000,12.001,36.686,3.101,0,0,12.000,12.000,0.150,0.880,1,-58.560084,-21.979648
3785915629.409000,90000,1,12.000,12.001,36.687,3.102,0,0,12.000,12.000,0.150,0.890,1,-58.949076,-21.979648
3785915659.409000,90000,1,12.001,12.004,36.686,3.102,0,0,12.000,12.000,0.150,0.880,1,-59.328807,-21.979648
3785915689.409000,90000,1,12.000,12.003,36.687,3.101,0,0,12.000,12.000,0.150,0.890,1,-59.819679,-21.979648
3785915719.409000,90000,1,12.000,11.999,36.689,3.100,0,0,12.000,12.000,0.150,0.890,1,-60.295652,-21.979648
3785915749.409000,90000,1,12.000,12.007,36.690,3.100,0,0,12.000,12.000,0.150,0.880,1,-60.576725,-21.979648
3785915779.409000,90000,1,11.999,12.000,36.691,3.101,0,0,12.000,12.000,0.150,0.890,1,-61.363570,-21.979648
3785915809.409000,90000,1,12.000,12.000,36.693,3.102,0,0,12.000,12.000,0.160,0.890,1,-61.760616,-21.979648
3785915839.409000,90000,1,12.000,12.006,36.695,3.102,0,0,12.000,12.000,0.150,0.860,1,-61.592563,-21.979648
3785915869.409000,90000,1,12.000,11.999,36.695,3.101,0,0,12.000,12.000,0.150,0.890,1,-60.134444,-21.979648
3785915899.409000,90000,1,12.000,12.000,36.696,3.102,0,0,12.000,12.000,0.150,0.890,1,-60.499410,-21.979648
3785915929.409000,90000,1,12.000,12.002,36.697,3.102,0,0,12.000,12.000,0.150,0.890,1,-60.804376,-21.979648
3785915959.409000,90000,1,11.999,11.998,36.698,3.102,0,0,12.000,12.000,0.160,0.870,1,-59.742364,-21.979648
3785915989.409000,90000,1,12.000,12.000,36.699,3.101,0,0,12.000,12.000,0.150,0.890,1,-59.880619,-21.979648
3785916019.409000,90000,1,12.000,11.999,36.701,3.102,0,0,12.000,12.000,0.150,0.880,1,-58.191225,-21.979648
3785916049.409000,90000,1,12.000,12.002,36.702,3.102,0,0,12.000,12.000,0.150,0.890,1,-58.516191,-21.979648
3785916079.409000,90000,1,12.000,11.997,36.703,3.102,0,0,12.000,12.000,0.150,0.900,1,-58.919949,-21.979648
3785916109.409000,90000,1,12.000,12.001,36.705,3.102,0,0,12.000,12.000,0.150,0.860,1,-56.299416,-21.979648
3785916139.409000,90000,1,12.000,12.001,36.705,3.101,0,0,12.000,12.000,0.150,0.880,1,-56.486127,-21.979648
3785916169.409000,90000,1,12.000,12.001,36.704,3.103,0,0,12.000,12.000,0.150,0.890,1,-56.875656,-21.979648
3785916199.409000,90000,1,12.000,11.998,36.704,3.103,0,0,12.000,12.000,0.150,0.900,1,-57.409750,-21.979648
3785916229.409000,90000,1,12.000,12.000,36.704,3.102,0,0,12.000,12.000,0.150,0.890,1,-57.906930,-21.979648
3785916259.409000,90000,1,12.000,11.995,36.706,3.101,0,0,12.000,12.000,0.150,0.870,1,-53.864251,-21.979648
3785916289.409000,90000,1,12.000,11.995,36.707,3.101,0,0,12.000,12.000,0.150,0.880,1,-53.875661,-21.979648
3785916319.409000,90000,1,12.000,12.002,36.707,3.102,0,0,12.000,12.000,0.150,0.880,1,-54.241700,-21.979648
3785916349.409000,90000,1,12.000,12.001,36.708,3.101,0,0,12.000,12.000,0.150,0.880,1,-54.643579,-21.979648
3785916379.409000,90000,1,12.000,11.997,36.708,3.101,0,0,12.000,12.000,0.150,0.900,1,-55.081162,-21.979648
3785916409.409000,90000,1,12.000,12.000,36.708,3.101,0,0,12.000,12.000,0.150,0.890,1,-55.437672,-21.979648
3785916439.409000,90000,1,12.000,12.004,36.708,3.100,0,0,12.000,12.000,0.150,0.870,1,-56.008007,-21.979648
3785916469.409000,90000,1,12.000,12.001,36.707,3.102,0,0,12.000,12.000,0.150,0.890,1,-56.497133,-21.979648
3785916499.409000,90000,1,12.000,11.997,36.708,3.101,0,0,12.000,12.000,0.150,0.900,1,-56.918609,-21.979648
3785916529.409000,90000,1,12.000,11.997,36.708,3.102,0,0,12.000,12.000,0.150,0.890,1,-55.471497,-21.979648
3785916559.409000,90000,1,12.000,11.999,36.709,3.101,0,0,12.000,12.000,0.150,0.890,1,-55.867067,-21.979648
3785916589.409000,90000,1,12.000,11.999,36.711,3.103,0,0,12.000,12.000,0.150,0.890,1,-52.879823,-21.979648
3785916629.963000,90000,1,12.000,12.000,36.711,3.102,0,0,12.000,12.000,0.150,0.890,1,-52.994857,-21.979648
3785916659.963000,90000,1,12.000,11.997,36.712,3.102,0,0,12.000,12.000,0.150,0.890,1,-53.352574,-21.979648
3785916689.963000,90000,1,12.000,11.998,36.712,3.102,0,0,12.000,12.000,0.150,0.890,1,-53.660225,-21.979648
3785916719.963000,90000,1,12.000,12.000,36.712,3.102,0,0,12.000,12.000,0.150,0.890,1,-53.990157,-21.979648
3785916749.963000,90000,1,12.000,11.999,36.713,3.102,0,0,12.000,12.000,0.150,0.890,1,-54.485190,-21.979648
3785916779.963000,90000,1,12.000,12.002,36.714,3.100,0,0,12.000,12.000,0.150,0.890,1,-54.894451,-21.979648
3785916809.963000,90000,1,12.000,11.996,36.716,3.101,0,0,12.000,12.000,0.150,0.860,1,-51.760764,-21.979648
3785916839.963000,90000,1,12.000,11.998,36.717,3.100,0,0,12.000,12.000,0.150,0.890,1,-51.864254,-21.979648
3785916869.963000,90000,1,12.000,11.999,36.718,3.101,0,0,12.000,12.000,0.150,0.890,1,-52.106938,-21.979648
3785916899.963000,90000,1,12.000,12.000,36.718,3.101,0,0,12.000,12.000,0.150,0.890,1,-52.692307,-21.979648
3785916929.963000,90000,1,12.000,12.000,36.719,3.100,0,0,12.000,12.000,0.150,0.880,1,-53.108548,-21.979648
3785916959.963000,90000,1,12.000,12.002,36.719,3.102,0,0,12.000,12.000,0.150,0.890,1,-53.484386,-21.979648
3785916989.963000,90000,1,12.000,12.000,36.719,3.102,0,0,12.000,12.000,0.160,0.890,1,-53.900627,-21.979648
3785917019.963000,90000,1,11.999,11.996,36.720,3.102,0,0,12.000,12.000,0.150,0.860,1,-50.808014,-21.979648
3785917049.963000,90000,1,12.000,11.999,36.721,3.101,0,0,12.000,12.000,0.150,0.890,1,-50.923718,-21.979648
3785917079.963000,90000,1,12.000,11.996,36.722,3.100,0,0,12.000,12.000,0.150,0.890,1,-51.318483,-21.979648
3785917109.963000,90000,1,12.000,11.999,36.722,3.102,0,0,12.000,12.000,0.150,0.890,1,-51.723583,-21.979648
3785917139.963000,90001,2,12.000,12.001,36.723,3.101,0,0,12.000,12.000,0.150,0.890,1,-52.050831,-21.979648
3785917169.963000,90000,1,12.000,12.002,36.723,3.101,0,0,12.000,12.000,0.150,0.890,1,-52.529757,-21.979648
3785917199.963000,90000,1,12.000,11.998,36.722,3.101,0,0,12.000,12.000,0.150,0.900,1,-52.908548,-21.979648
3785917229.963000,90001,1,11.999,11.995,36.721,3.102,0,0,12.000,12.000,0.150,0.880,1,-51.928147,-21.979648
3785917259.963000,90001,1,11.999,11.990,36.720,3.102,0,0,12.000,12.000,0.150,0.890,1,-49.743989,-21.979648
3785917289.963000,90001,2,12.000,11.999,36.720,3.101,0,0,12.000,12.000,0.150,0.890,1,-50.577813,-21.979648
3785917319.963000,90000,1,11.999,11.998,36.721,3.101,0,0,12.000,12.000,0.150,0.890,1,-50.869356,-21.979648
3785917349.963000,90000,1,12.000,12.002,36.722,3.101,0,0,12.000,12.000,0.150,0.850,1,-49.655667,-21.979648
3785917379.963000,90000,1,12.000,12.000,36.721,3.101,0,0,12.000,12.000,0.150,0.900,1,-49.904525,-21.979648
3785917409.963000,90000,1,12.000,11.995,36.722,3.102,0,0,12.000,12.000,0.150,0.870,1,-47.752448,-21.979648
3785917439.963000,90000,1,12.000,11.997,36.722,3.102,0,0,12.000,12.000,0.150,0.890,1,-47.965468,-21.979648
3785917469.963000,90000,1,12.000,12.000,36.721,3.102,0,0,12.000,12.000,0.150,0.880,1,-48.234729,-21.979648
3785917499.963000,90000,1,12.000,11.997,36.721,3.101,0,0,12.000,12.000,0.150,0.890,1,-48.802648,-21.979648
3785917529.963000,90000,1,12.000,12.003,36.721,3.102,0,0,12.000,12.000,0.150,0.890,1,-48.399427,-21.979648
3785917559.963000,90000,1,12.000,11.999,36.721,3.102,0,0,12.000,12.000,0.150,0.890,1,-47.920904,-21.979648
3785917589.963000,90000,1,12.000,11.998,36.723,3.101,0,0,12.000,12.000,0.150,0.890,1,-46.914999,-21.979648
3785917619.963000,90000,1,11.999,11.992,36.724,3.102,0,0,12.000,12.000,0.150,0.890,1,-45.773793,-21.979648
3785917649.963000,90000,1,12.000,12.002,36.726,3.102,0,0,12.000,12.000,0.150,0.880,1,-45.748558,-21.979648
3785917679.963000,90000,1,12.001,12.009,36.727,3.102,0,0,12.000,12.000,0.150,0.860,1,-44.334466,-21.979648
3785917709.963000,90000,1,12.000,11.997,36.728,3.103,0,0,12.000,12.000,0.150,0.850,1,-36.229914,-21.979648
3785917758.877000,90000,1,12.000,11.994,36.727,3.103,0,0,12.000,12.000,0.150,0.870,1,-36.259444,-21.979648
3785917788.877000,90000,1,12.000,12.000,36.727,3.102,0,0,12.000,12.000,0.150,0.890,1,-36.749242,-21.979648
3785917818.877000,90000,1,12.000,12.001,36.729,3.103,0,0,12.000,12.000,0.150,0.880,1,-36.909107,-21.979648
3785917848.877000,90000,1,12.000,11.999,36.731,3.103,0,0,12.000,12.000,0.150,0.890,1,-37.272597,-21.979648
3785917878.877000,90000,1,12.000,11.999,36.733,3.102,0,0,12.000,12.000,0.150,0.890,1,-37.701724,-21.979648
3785917908.877000,90000,1,12.000,11.999,36.734,3.103,0,0,12.000,12.000,0.150,0.880,1,-38.110314,-21.979648
3785917938.877000,90000,1,12.001,12.001,36.736,3.101,0,0,12.000,12.000,0.150,0.890,1,-38.406286,-21.979648
3785917968.877000,90000,1,12.000,11.999,36.735,3.102,0,0,12.000,12.000,0.150,0.890,1,-38.844675,-21.979648
3785917998.877000,90000,1,12.000,12.002,36.735,3.102,0,0,12.000,12.000,0.150,0.890,1,-39.158634,-21.979648
3785918028.877000,90000,1,12.000,11.999,36.734,3.103,0,0,12.000,12.000,0.150,0.890,1,-39.627895,-21.979648
3785918058.877000,90000,1,12.000,12.001,36.733,3.101,0,0,12.000,12.000,0.150,0.890,1,-39.967224,-21.979648
3785918088.877000,90001,1,12.000,12.002,36.734,3.101,0,0,12.000,12.000,0.150,0.890,1,-40.398633,-21.979648
3785918118.877000,90000,1,12.000,12.000,36.734,3.100,0,0,12.000,12.000,0.160,0.890,1,-40.808699,-21.979648
3785918148.877000,90000,1,12.000,11.999,36.734,3.101,0,0,12.000,12.000,0.150,0.890,1,-41.124135,-21.979648
3785918178.877000,90000,1,12.000,11.999,36.734,3.101,0,0,12.000,12.000,0.150,0.890,1,-41.555275,-21.979648
3785918208.877000,90000,1,12.000,12.002,36.734,3.101,0,0,12.000,12.000,0.150,0.880,1,-41.941449,-21.979648
3785918238.877000,90000,1,12.000,12.002,36.733,3.102,0,0,12.000,12.000,0.150,0.880,1,-42.247757,-21.979648
3785918268.877000,90000,1,12.000,12.001,36.732,3.102,0,0,12.000,12.000,0.150,0.880,1,-42.877018,-21.979648
3785918298.877000,90000,1,12.000,11.999,36.731,3.102,0,0,12.000,12.000,0.150,0.890,1,-43.321850,-21.979648
3785918328.877000,90000,1,12.000,12.002,36.730,3.101,0,0,12.000,12.000,0.150,0.880,1,-43.563595,-21.979648
3785918358.877000,90000,1,11.999,11.998,36.730,3.101,0,0,12.000,12.000,0.150,0.890,1,-43.908158,-21.979648
3785918388.877000,90000,1,12.000,12.001,36.732,3.101,0,0,12.000,12.000,0.150,0.840,1,-38.834339,-21.979648
3785918418.877000,90000,1,12.000,11.992,36.733,3.101,0,0,12.000,12.000,0.150,0.890,1,-38.923601,-21.979648
3785918448.877000,90000,1,12.000,12.001,36.733,3.101,0,0,12.000,12.000,0.160,0.880,1,-39.424137,-21.979648
3785918478.877000,90000,1,12.000,12.003,36.734,3.102,0,0,12.000,12.000,0.150,0.880,1,-39.592728,-21.979648
3785918508.877000,90000,1,12.000,12.003,36.732,3.102,0,0,12.000,12.000,0.150,0.880,1,-39.929506,-21.979648
3785918538.877000,90000,1,12.000,12.000,36.732,3.102,0,0,12.000,12.000,0.150,0.890,1,-40.402794,-21.979648
3785918568.877000,90000,1,11.999,11.993,36.731,3.103,0,0,12.000,12.000,0.150,0.900,1,-40.798095,-21.979648
3785918598.877000,90000,1,12.000,12.000,36.733,3.101,0,0,12.000,12.000,0.150,0.890,1,-41.115142,-21.979648
3785918628.877000,90000,1,12.000,12.000,36.735,3.102,0,0,12.000,12.000,0.150,0.890,1,-41.526148,-21.979648
3785918658.877000,90000,1,12.000,12.003,36.736,3.102,0,0,12.000,12.000,0.150,0.880,1,-42.000912,-21.979648
3785918688.877000,90000,1,12.000,12.002,36.737,3.102,0,0,12.000,12.000,0.150,0.890,1,-42.252455,-21.979648
3785918718.880000,90000,1,12.000,11.999,36.738,3.103,0,0,12.000,12.000,0.150,0.890,1,-42.912320,-21.979648
3785918748.880000,90000,1,12.000,12.002,36.738,3.102,0,0,12.000,12.000,0.150,0.860,1,-41.744268,-21.979648
3785918778.880000,90000,1,12.000,11.999,36.738,3.102,0,0,12.000,12.000,0.150,0.890,1,-41.899973,-21.979648
3785918808.880000,90000,1,12.000,11.997,36.738,3.102,0,0,12.000,12.000,0.150,0.860,1,-39.093936,-21.979648
3785918838.880000,90000,1,12.000,12.002,36.737,3.102,0,0,12.000,12.000,0.150,0.880,1,-39.384406,-21.979648
3785918868.880000,90000,1,12.000,12.001,36.738,3.102,0,0,12.000,12.000,0.150,0.890,1,-39.559171,-21.979648
3785918898.880000,90000,1,12.000,12.003,36.739,3.102,0,0,12.000,12.000,0.150,0.870,1,-39.810580,-21.979648
3785918928.880000,90000,1,12.000,12.001,36.740,3.101,0,0,12.000,12.000,0.150,0.890,1,-40.274740,-21.979648
3785918958.880000,90000,1,12.000,12.000,36.740,3.102,0,0,12.000,12.000,0.150,0.890,1,-40.679169,-21.979648
3785918988.880000,90000,1,12.000,11.999,36.740,3.102,0,0,12.000,12.000,0.150,0.890,1,-40.787894,-21.979648
3785919018.880000,90000,1,12.000,11.996,36.740,3.103,0,0,12.000,12.000,0.150,0.860,1,-38.150850,-21.979648
3785919048.880000,90000,1,12.000,11.999,36.738,3.101,0,0,12.000,12.000,0.150,0.890,1,-38.380649,-21.979648
3785919078.880000,90000,1,12.000,11.999,36.738,3.100,0,0,12.000,12.000,0.160,0.880,1,-38.850581,-21.979648
3785919108.880000,90000,1,12.000,11.998,36.738,3.100,0,0,12.000,12.000,0.150,0.890,1,-39.021051,-21.979648
3785919138.880000,90000,1,12.000,12.003,36.739,3.101,0,0,12.000,12.000,0.150,0.880,1,-39.601318,-21.979648
3785919168.880000,90000,1,12.000,11.999,36.739,3.100,0,0,12.000,12.000,0.150,0.890,1,-39.832325,-21.979648
3785919198.880000,90000,1,12.001,12.009,36.740,3.102,0,0,12.000,12.000,0.150,0.850,1,-39.198500,-21.979648
3785919228.880000,90000,1,11.999,11.996,36.738,3.102,0,0,12.000,12.000,0.150,0.890,1,-38.917427,-21.979648
3785919258.880000,90000,1,12.000,12.001,36.738,3.102,0,0,12.000,12.000,0.150,0.840,1,-35.418371,-21.979648
3785919288.880000,90000,1,12.000,11.992,36.737,3.101,0,0,12.000,12.000,0.150,0.890,1,-35.531391,-21.979648
3785919318.880000,90000,1,12.000,12.000,36.737,3.102,0,0,12.000,12.000,0.150,0.890,1,-35.637163,-21.979648
3785919348.880000,90000,1,12.000,12.000,36.736,3.102,0,0,12.000,12.000,0.150,0.890,1,-36.131122,-21.979648
3785919378.880000,90000,1,12.000,12.000,36.738,3.101,0,0,12.000,12.000,0.150,0.890,1,-36.430584,-21.979648
3785919408.880000,90000,1,12.000,12.001,36.739,3.101,0,0,12.000,12.000,0.150,0.890,1,-36.828973,-21.979648
3785919438.880000,90000,1,12.000,12.002,36.740,3.102,0,0,12.000,12.000,0.150,0.890,1,-36.950718,-21.979648
3785919468.880000,90000,1,12.000,11.999,36.742,3.103,0,0,12.000,12.000,0.150,0.890,1,-37.548301,-21.979648
3785919498.880000,90000,1,12.000,12.003,36.742,3.103,0,0,12.000,12.000,0.150,0.890,1,-37.917965,-21.979648
3785919528.880000,90000,1,12.000,11.999,36.743,3.104,0,0,12.000,12.000,0.150,0.860,1,-35.109781,-21.979648
3785919558.880000,90000,1,12.000,11.996,36.742,3.104,0,0,12.000,12.000,0.150,0.900,1,-35.201996,-21.979648
3785919588.880000,90000,1,12.000,11.997,36.742,3.104,0,0,12.000,12.000,0.150,0.900,1,-35.476089,-21.979648
3785919618.880000,90000,1,12.000,12.000,36.742,3.103,0,0,12.000,12.000,0.150,0.890,1,-35.730451,-21.979648
3785919648.880000,90000,1,12.000,11.998,36.743,3.104,0,0,12.000,12.000,0.150,0.890,1,-36.150987,-21.979648
3785919678.880000,90000,1,12.000,11.999,36.745,3.103,0,0,12.000,12.000,0.160,0.900,1,-36.534745,-21.979648
3785919708.880000,90000,1,12.000,12.002,36.746,3.104,0,0,12.000,12.000,0.150,0.890,1,-36.844544,-21.979648
3785919738.880000,90000,1,12.000,12.006,36.747,3.105,0,0,12.000,12.000,0.150,0.860,1,-36.526289,-21.979648
3785919768.880000,90000,1,12.000,11.994,36.746,3.104,0,0,12.000,12.000,0.150,0.890,1,-34.520788,-21.979648
3785919798.880000,90000,1,12.000,11.999,36.745,3.103,0,0,12.000,12.000,0.150,0.890,1,-34.859311,-21.979648
3785919828.880000,90000,1,12.000,12.001,36.745,3.103,0,0,12.000,12.000,0.150,0.890,1,-35.165486,-21.979648
3785919858.880000,90000,1,12.000,11.997,36.743,3.104,0,0,12.000,12.000,0.150,0.900,1,-35.513673,-21.979648
3785919888.880000,90000,1,12.000,12.000,36.744,3.102,0,0,12.000,12.000,0.150,0.890,1,-35.896625,-21.979648
3785919918.880000,90000,1,12.000,12.002,36.745,3.103,0,0,12.000,12.000,0.150,0.860,1,-34.937432,-21.979648
3785919948.880000,90000,1,12.000,11.997,36.745,3.103,0,0,12.000,12.000,0.150,0.860,1,-32.407234,-21.979648
3785919978.880000,90000,1,12.000,11.998,36.745,3.103,0,0,12.000,12.000,0.150,0.890,1,-32.612872,-21.979648
3785920008.880000,90000,1,12.001,12.000,36.745,3.104,0,0,12.000,12.000,0.150,0.890,1,-32.945220,-21.979648
3785920038.880000,90000,1,12.000,12.002,36.745,3.103,0,0,12.000,12.000,0.150,0.890,1,-33.273542,-21.979648
3785920068.880000,90000,1,12.000,12.001,36.744,3.101,0,0,12.000,12.000,0.160,0.890,1,-33.541595,-21.979648
3785920098.880000,90000,1,12.000,12.001,36.743,3.102,0,0,12.000,12.000,0.150,0.890,1,-33.908440,-21.979648
3785920128.880000,90000,1,12.000,11.996,36.742,3.103,0,0,12.000,12.000,0.150,0.870,1,-31.704819,-21.979648
3785920158.880000,90000,1,12.000,12.001,36.742,3.102,0,0,12.000,12.000,0.150,0.890,1,-31.797705,-21.979648
3785920188.880000,90000,1,12.000,11.998,36.743,3.101,0,0,12.000,12.000,0.150,0.890,1,-32.087772,-21.979648
3785920218.880000,90000,1,12.000,12.004,36.743,3.103,0,0,12.000,12.000,0.150,0.880,1,-32.478241,-21.979648
3785920248.880000,90000,1,12.000,11.999,36.744,3.102,0,0,12.000,12.000,0.150,0.900,1,-32.631664,-21.979648
3785920278.880000,90000,1,12.000,12.004,36.746,3.103,0,0,12.000,12.000,0.150,0.880,1,-32.381999,-21.979648
3785920308.880000,90000,1,12.000,11.998,36.745,3.104,0,0,12.000,12.000,0.150,0.870,1,-29.109252,-21.979648
3785920338.880000,90000,1,12.000,12.002,36.745,3.103,0,0,12.000,12.000,0.150,0.890,1,-29.455426,-21.979648
3785920368.880000,90000,1,12.000,12.002,36.744,3.103,0,0,12.000,12.000,0.150,0.890,1,-29.448715,-21.979648
3785920398.880000,90000,1,12.000,12.000,36.743,3.103,0,0,12.000,12.000,0.150,0.890,1,-30.064687,-21.979648
3785920428.880000,90000,1,12.000,12.000,36.744,3.102,0,0,12.000,12.000,0.150,0.890,1,-30.373143,-21.979648
3785920458.880000,90000,1,12.000,12.001,36.746,3.103,0,0,12.000,12.000,0.150,0.890,1,-30.883344,-21.979648
3785920488.880000,90000,1,12.000,12.000,36.746,3.103,0,0,12.000,12.000,0.150,0.890,1,-31.113545,-21.979648
3785920518.880000,90000,1,12.000,12.003,36.747,3.104,0,0,12.000,12.000,0.150,0.880,1,-31.740658,-21.979648
3785920548.880000,90000,1,12.001,12.011,36.749,3.104,0,0,12.000,12.000,0.150,0.860,1,-31.121464,-21.979648
3785920578.880000,90000,1,12.000,12.001,36.748,3.106,0,0,12.000,12.000,0.150,0.890,1,-30.835022,-21.979648
3785920608.880000,90000,1,12.000,11.998,36.748,3.104,0,0,12.000,12.000,0.150,0.890,1,-29.583883,-21.979648
3785920638.880000,90000,1,12.000,11.998,36.747,3.104,0,0,12.000,12.000,0.150,0.900,1,-29.877976,-21.979648
3785920668.880000,90000,1,12.000,12.004,36.748,3.104,0,0,12.000,12.000,0.150,0.860,1,-29.086434,-21.979648
3785920698.880000,90000,1,12.000,12.002,36.750,3.103,0,0,12.000,12.000,0.150,0.840,1,-25.755029,-21.979648
3785920728.880000,90000,1,12.000,11.991,36.750,3.103,0,0,12.000,12.000,0.150,0.900,1,-26.043888,-21.979648
3785920758.880000,90000,1,12.000,12.002,36.751,3.103,0,0,12.000,12.000,0.150,0.890,1,-26.172344,-21.979648
3785920788.880000,90000,1,12.000,11.999,36.752,3.103,0,0,12.000,12.000,0.150,0.890,1,-26.544424,-21.979648
3785920818.880000,90000,1,12.000,12.003,36.752,3.104,0,0,12.000,12.000,0.150,0.890,1,-26.819457,-21.979648
3785920848.880000,90000,1,12.000,12.000,36.751,3.105,0,0,12.000,12.000,0.160,0.900,1,-27.389926,-21.979648
3785920878.880000,90000,1,12.000,11.999,36.751,3.105,0,0,12.000,12.000,0.150,0.890,1,-27.779858,-21.979648
3785920908.880000,90000,1,12.001,12.010,36.752,3.104,0,0,12.000,12.000,0.150,0.860,1,-27.535161,-21.979648
3785920938.880000,90000,1,12.000,11.998,36.750,3.103,0,0,12.000,12.000,0.160,0.890,1,-26.495833,-21.979648
3785920968.880000,90000,1,12.000,12.001,36.751,3.101,0,0,12.000,12.000,0.150,0.890,1,-26.702007,-21.979648
3785920998.880000,90000,1,12.000,11.998,36.751,3.103,0,0,12.000,12.000,0.150,0.900,1,-26.912477,-21.979648
3785921028.880000,90000,1,12.000,11.989,36.750,3.103,0,0,12.000,12.000,0.150,0.890,1,-25.689391,-21.979648
3785921058.880000,90000,1,12.000,12.009,36.751,3.103,0,0,12.000,12.000,0.150,0.860,1,-24.981204,-21.979648
3785921088.880000,90000,1,12.000,11.996,36.750,3.103,0,0,12.000,12.000,0.150,0.870,1,-21.769934,-21.979648
3785921118.880000,90000,1,12.000,12.000,36.749,3.103,0,0,12.000,12.000,0.150,0.890,1,-21.993289,-21.979648
3785921148.880000,90000,1,12.000,11.999,36.748,3.104,0,0,12.000,12.000,0.150,0.890,1,-22.277853,-21.979648
3785921178.880000,90000,1,12.000,12.002,36.747,3.103,0,0,12.000,12.000,0.150,0.890,1,-22.528322,-21.979648
3785921208.880000,90000,1,12.000,12.003,36.747,3.102,0,0,12.000,12.000,0.150,0.890,1,-22.951543,-21.979648
3785921238.880000,90000,1,12.000,11.999,36.747,3.103,0,0,12.000,12.000,0.150,0.900,1,-23.405770,-21.979648
3785921268.880000,90000,1,12.000,12.000,36.747,3.103,0,0,12.000,12.000,0.150,0.890,1,-23.884159,-21.979648
3785921298.880000,90000,1,12.000,11.997,36.748,3.104,0,0,12.000,12.000,0.150,0.900,1,-24.246440,-21.979648
3785921328.880000,90000,1,12.000,11.995,36.749,3.103,0,0,12.000,12.000,0.150,0.900,1,-24.799728,-21.979648
3785921358.880000,90000,1,12.000,12.009,36.750,3.104,0,0,12.000,12.000,0.150,0.850,1,-22.545100,-21.979648
3785921388.880000,90000,1,12.000,11.997,36.750,3.103,0,0,12.000,12.000,0.150,0.890,1,-22.736241,-21.979648
3785921418.880000,90000,1,12.000,11.999,36.750,3.105,0,0,12.000,12.000,0.150,0.890,1,-22.922013,-21.979648
3785921448.880000,90000,1,12.000,11.997,36.751,3.104,0,0,12.000,12.000,0.150,0.900,1,-23.198120,-21.979648
3785921478.880000,90000,1,12.001,12.000,36.753,3.103,0,0,12.000,12.000,0.150,0.900,1,-23.652079,-21.979648
3785921508.880000,90000,1,12.001,12.009,36.756,3.103,0,0,12.000,12.000,0.150,0.860,1,-23.311811,-21.979648
3785921538.880000,90000,1,12.000,11.995,36.757,3.104,0,0,12.000,12.000,0.150,0.870,1,-20.783895,-21.979648
3785921568.880000,90000,1,12.000,12.001,36.758,3.104,0,0,12.000,12.000,0.150,0.890,1,-21.025908,-21.979648
3785921598.880000,90000,1,12.000,11.998,36.759,3.104,0,0,12.000,12.000,0.150,0.890,1,-21.292216,-21.979648
3785921628.880000,90000,1,12.000,11.997,36.759,3.104,0,0,12.000,12.000,0.150,0.900,1,-21.738256,-21.979648
3785921658.880000,90000,1,12.000,12.001,36.760,3.104,0,0,12.000,12.000,0.150,0.890,1,-22.081209,-21.979648
3785921688.880000,90000,1,12.000,11.998,36.759,3.104,0,0,12.000,12.000,0.150,0.890,1,-22.549396,-21.979648
3785921718.880000,90000,1,12.000,11.996,36.760,3.103,0,0,12.000,12.000,0.150,0.910,1,-22.895570,-21.979648
3785921748.880000,90000,1,12.000,11.997,36.762,3.103,0,0,12.000,12.000,0.150,0.860,1,-20.089668,-21.979648
3785921778.880000,90000,1,12.000,12.000,36.761,3.103,0,0,12.000,12.000,0.150,0.890,1,-20.367788,-21.979648
3785921808.880000,90000,1,12.000,12.001,36.761,3.103,0,0,12.000,12.000,0.160,0.890,1,-20.662284,-21.979648
3785921838.880000,90000,1,12.000,12.003,36.761,3.103,0,0,12.000,12.000,0.150,0.890,1,-20.900673,-21.979648
3785921868.880000,90000,1,12.000,11.999,36.759,3.103,0,0,12.000,12.000,0.150,0.900,1,-21.429532,-21.979648
3785921898.880000,90000,1,12.000,11.998,36.759,3.104,0,0,12.000,12.000,0.150,0.900,1,-21.900538,-21.979648
3785921928.880000,90000,1,12.000,11.997,36.758,3.103,0,0,12.000,12.000,0.150,0.870,1,-19.319870,-21.979648
